Date,"('^GSPC', 'Open')","('^GSPC', 'High')","('^GSPC', 'Low')","('^GSPC', 'Close')","('^GSPC', 'Volume')",Bollinger_Bands_Upper,Bollinger_Bands_Middle,Bollinger_Bands_Lower,DEMA,Midpoint,Midpoint_Price,T3_Moving_Average,ADX,Absolute_Price_Oscillator,Aroon_Up,Aroon_Down,Aroon_Oscillator,Balance_of_Power,CCI,Chande_Momentum_Oscillator,MACD,MACD_Signal,MACD_Histogram,Money_Flow_Index,Normalized_Average_True_Range,Chaikin_A/D_Line,Chaikin_A/D_Oscillator,Median_Price,Typical_Price,Weighted_Closing_Price,Hilbert_Dominant_Cycle_Phase,Hilbert_Phasor_Components_Inphase,Hilbert_Phasor_Components_Quadrature,Hilbert_SineWave,Hilbert_LeadSineWave,Hilbert_Trend_vs_Cycle_Mode,Open,High,Low,Close,Volume,Unemployment Rate,Total Vehicle Sales,M2,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,Employment Level,Industrial Production: Total Index,US_Manufacturing_PMI,All-Transactions House Price Index for the United States
2010-02-17,1096.1400146484375,1101.030029296875,1094.719970703125,1099.510009765625,4259230000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,8.744999885559082,8.675000190734863,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,-0.2608719088451386,83.75678815294981,21.61570416755526,0.0,0.0,0.0,72.42506375048809,0.22999954223632812,8812587.543330071,32890328.332542993,9.75,8.693333307902018,8.702499866485596,-0.5795544976328639,8.72999954223633,-5.7140632063505725,-0.5476512363298411,0.20439308759417998,1,8.789999961853027,8.789999961853027,8.5600004196167,8.729999542236328,18426500,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-18,1099.030029296875,1108.239990234375,1097.47998046875,1106.75,3878620000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,8.744999885559082,8.680000305175781,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,0.6111134658585186,83.75678815294981,21.61570416755526,0.0023932171683025416,0.00047864343366050833,0.0019145737346420333,72.42506375048809,0.2264281681605748,28802845.698291287,32890328.332542993,9.75,8.706666946411133,8.720000267028809,-0.4603022884178662,8.760000228881836,-4.343429886247858,-0.44421895296958785,0.31939964038336266,1,8.649999618530273,8.770000457763672,8.59000015258789,8.760000228881836,22489100,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-19,1105.489990234375,1112.4200439453125,1100.800048828125,1109.1700439453125,3944280000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,8.829999923706055,8.900000095367432,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,0.2708313051218223,83.75678815294981,21.61570416755526,0.015409014213220829,0.0034647175895725726,0.011944296623648256,72.42506375048809,0.2445404772855798,28802788.73160826,32890328.332542993,9.75,8.899999936421713,8.899999856948853,-0.4579250610471017,8.899999618530275,-4.386517413569761,-0.44208789838823614,0.32165144422344055,1,8.770000457763672,9.140000343322754,8.65999984741211,8.899999618530273,28672300,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-22,1110.0,1112.2900390625,1105.3800048828125,1108.010009765625,3814440000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,8.919999599456787,9.009999752044678,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,-0.6500011920940313,83.75678815294981,21.61570416755526,0.028621854846793582,0.008496145041016775,0.020125709805776805,72.42506375048809,0.24207330306139357,17517630.294681955,32890328.332542993,9.75,8.986666361490885,8.97499966621399,-0.38915342816963366,8.939999580383303,-3.665986697464728,-0.37940527702352006,0.38595677674610274,0,9.069999694824219,9.109999656677246,8.90999984741211,8.9399995803833,16121600,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-23,1107.489990234375,1108.5799560546875,1092.1800537109375,1094.5999755859375,4521050000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,8.774999618530273,8.625,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,-0.5365862168423594,83.75678815294981,21.61570416755526,0.01232284029145525,0.009261484091104472,0.003061356200350779,72.42506375048809,0.2619251745633909,15422988.890779797,32890328.332542993,9.75,8.619999885559082,8.617499828338623,-0.4259587659409808,8.609999656677246,-3.906690960953174,-0.41319406500843403,0.35174951180720554,1,8.829999923706055,8.829999923706055,8.420000076293945,8.609999656677246,28626100,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-24,1095.8900146484375,1106.4200439453125,1095.5,1105.239990234375,4168360000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,8.849999904632568,8.934999942779541,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,0.6610184285688889,83.75678815294981,21.61570416755526,0.03770316371485727,0.014949820015855032,0.022753343699002237,72.42506375048809,0.28750193963451165,33446858.09918055,32890328.332542993,9.75,8.986666679382324,9.012500047683716,-0.40563443837145585,9.09000015258789,-3.9037075301035333,-0.3946017948610748,0.370701038848914,1,8.699999809265137,9.229999542236328,8.640000343322754,9.09000015258789,34303400,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-25,1101.239990234375,1103.5,1086.02001953125,1102.93994140625,4521130000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,9.079999923706055,8.90500020980835,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,0.5405401922298723,83.75678815294981,21.61570416755526,0.05556288869831327,0.02307243375234668,0.03249045494596659,72.42506375048809,0.29339465005769527,52105897.52511998,32890328.332542993,9.75,8.960000038146973,8.987499952316284,-0.37387487334319186,9.069999694824219,-3.558412071454428,-0.3652253585431562,0.4000059060031237,0,8.869999885559082,9.09000015258789,8.720000267028809,9.069999694824219,20920800,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-26,1103.0999755859375,1107.239990234375,1097.56005859375,1104.489990234375,3945190000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,9.065000057220459,9.009999752044678,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,-0.07142686843709581,83.75678815294981,21.61570416755526,0.0681246924300698,0.0320828854878913,0.0360418069421785,72.42506375048809,0.29243787026580215,59386537.388403825,32890328.332542993,9.75,9.026666641235352,9.035000085830688,-0.39929249735829586,9.0600004196167,-3.822953213941661,-0.38876659181297174,0.3765836365308506,1,9.079999923706055,9.149999618530273,8.869999885559082,9.0600004196167,20385500,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-03-01,1105.3599853515625,1116.1099853515625,1105.3599853515625,1115.7099609375,3847640000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,9.415000438690186,9.494999885559082,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,0.8983060162286235,83.75678815294981,21.61570416755526,0.13382839136063218,0.05243198666243948,0.0813964046981927,72.42506375048809,0.323692275406554,95890383.5636859,32890328.332542993,9.75,9.586666742960611,9.632500171661377,-0.3566000733261642,9.770000457763674,-3.63958087688921,-0.34909022277537427,0.4157780066297138,1,9.239999771118164,9.789999961853027,9.199999809265137,9.770000457763672,39158600,9.9,11.772,8523.7,217.631,1711.9,138751.0,90.1356,400659.0,326.15
2010-03-02,1117.010009765625,1123.4599609375,1116.510009765625,1118.31005859375,4134680000,10.279111906340027,9.369999933242799,8.46088796014557,9.049999904632568,9.670000076293945,9.625,9.049999904632564,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,0.13043388121340882,83.75678815294981,21.61570416755526,0.16782606166877478,0.07551080166370655,0.09231526000506823,72.42506375048809,0.3191428435119313,76651573.30710553,32890328.332542993,9.75,9.606666564941406,9.59749984741211,-0.29979340145200967,9.56999969482422,-2.9581816135770977,-0.29532282922440956,0.4667432919045405,0,9.539999961853027,9.739999771118164,9.510000228881836,9.569999694824219,40226300,9.9,11.772,8523.7,217.631,1711.9,138751.0,90.1356,400659.0,326.15
2010-03-03,1119.3599853515625,1125.6400146484375,1116.5799560546875,1118.7900390625,3951320000,10.279111906340027,9.369999933242799,8.46088796014557,9.182231278064823,9.509999752044678,9.545000076293945,9.059352498446565,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,-0.4193559303262795,83.75678815294981,21.61570416755526,0.1829772248950139,0.09700408630996801,0.08597313858504588,72.42506375048809,0.31848974511410644,61246977.66263592,22669745.071222425,9.75,9.513333320617676,9.497499942779541,-0.3164047273985868,9.449999809265137,-3.0939680658790403,-0.3111517748382601,0.4519886355615283,1,9.579999923706055,9.699999809265137,9.390000343322754,9.449999809265137,25133700,9.9,11.772,8523.7,217.631,1711.9,138751.0,90.1356,400659.0,326.15
2010-03-04,1119.1199951171875,1123.72998046875,1116.6600341796875,1122.969970703125,3945010000,10.279111906340027,9.369999933242799,8.46088796014557,9.266378525161455,9.429999828338623,9.300000190734863,9.079515865715983,41.86015364195987,0.481666674980751,28.57142857142857,57.14285714285714,28.57142857142857,8.540169594463912e-16,83.75678815294981,21.61570416755526,0.1895717036863278,0.11551760978523998,0.07405409390108783,72.42506375048809,0.3157404585324697,77964879.99766876,21747044.018990606,9.75,9.336666742960611,9.355000019073486,-0.29751661630932297,9.40999984741211,-2.8852689035841537,-0.2931468307788769,0.4687556529085978,0,9.40999984741211,9.430000305175781,9.170000076293945,9.40999984741211,19757600,9.9,11.772,8523.7,217.631,1711.9,138751.0,90.1356,400659.0,326.15
