Date,"('^GSPC', 'Open')","('^GSPC', 'High')","('^GSPC', 'Low')","('^GSPC', 'Close')","('^GSPC', 'Volume')",Bollinger_Bands_Upper,Bollinger_Bands_Middle,Bollinger_Bands_Lower,DEMA,Midpoint,Midpoint_Price,T3_Moving_Average,ADX,Absolute_Price_Oscillator,Aroon_Up,Aroon_Down,Aroon_Oscillator,Balance_of_Power,CCI,Chande_Momentum_Oscillator,MACD,MACD_Signal,MACD_Histogram,Money_Flow_Index,Normalized_Average_True_Range,Chaikin_A/D_Line,Chaikin_A/D_Oscillator,Median_Price,Typical_Price,Weighted_Closing_Price,Hilbert_Dominant_Cycle_Phase,Hilbert_Phasor_Components_Inphase,Hilbert_Phasor_Components_Quadrature,Hilbert_SineWave,Hilbert_LeadSineWave,Hilbert_Trend_vs_Cycle_Mode,Open,High,Low,Close,Volume,Domestic Auto Production,Employment Level,Unemployment Rate,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,Industrial Production: Total Index,M1,M2,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States
2010-12-01,1186.5999755859375,1207.6099853515625,1186.5999755859375,1206.0699462890625,4548110000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,32.29957389831543,32.38042449951172,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.3684217714779535,121.39953762720576,62.824134302439866,0.0,0.0,0.0,63.5127554569597,1.5361480712890625,0.0,6543198.807085732,36.139949798583984,32.38042449951172,32.38042449951172,1.0011930545659806,32.38042449951172,50.56210296720297,0.8421149959219251,0.9768064975859228,0,31.81447410583496,33.14849853515625,31.612350463867188,32.38042449951172,14118986,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-02,1206.81005859375,1221.8900146484375,1206.81005859375,1221.530029296875,4970800000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,32.29957389831543,32.09744930267334,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.571425682712043,121.39953762720576,62.824134302439866,-0.012899241216501878,-0.0025798482433003755,-0.010319392973201502,63.5127554569597,1.466848237173898,5559557.749434654,6543198.807085732,36.139949798583984,32.13787396748861,32.15808629989624,0.7655233994022381,32.21872329711914,30.96283928688355,0.692914474781638,0.9998025033792289,0,31.89532470703125,32.38042449951172,31.81447410583496,32.21872329711914,12972418,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-03,1219.9300537109375,1225.5699462890625,1216.8199462890625,1224.7099609375,3735780000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,32.764461517333984,32.562336921691895,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.7560977574522394,121.39953762720576,62.824134302439866,0.0642108612403618,0.01077829365343206,0.053432567586929734,63.5127554569597,1.4804607216192753,19754785.024821408,6543198.807085732,36.139949798583984,32.81162452697754,32.93626832962036,0.7447003363675062,33.31019973754883,30.703540310521944,0.6777515009076265,0.999171957738425,0,32.05702590942383,33.391048431396484,31.733625411987305,33.31019973754883,15729821,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-06,1223.8699951171875,1225.800048828125,1220.6700439453125,1223.1199951171875,3527370000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,33.209136962890625,33.22935104370117,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.28571043407926705,121.39953762720576,62.824134302439866,0.10776903602616272,0.030176442127978195,0.07759259389818453,63.5127554569597,1.4151384190984788,16142538.812688757,6543198.807085732,36.139949798583984,33.188925425211586,33.1687126159668,0.64977016529432,33.10807418823242,25.15689881260902,0.6050034220679334,0.990816613353463,0,32.94637680053711,33.512325286865234,32.94637680053711,33.10807418823242,8428423,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-07,1227.25,1235.050048828125,1223.25,1223.75,6970630000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,32.90595054626465,33.00701141357422,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,-0.6470535991829118,121.39953762720576,62.824134302439866,0.1084200273987932,0.045825159182141195,0.062594868216652,63.5127554569597,1.36314462786265,10950537.610792581,6543198.807085732,36.139949798583984,32.90594991048177,32.85541915893555,0.6393300794332578,32.703826904296875,24.31539515352659,0.5966579669491504,0.9893510114388427,0,33.14849853515625,33.350624084472656,32.66339874267578,32.703826904296875,5884329,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-08,1225.02001953125,1228.9300537109375,1219.5,1228.280029296875,4607590000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,32.98680114746094,33.027225494384766,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.6999962254180352,121.39953762720576,62.824134302439866,0.15284139530496788,0.06722840640670653,0.08561298889826134,63.5127554569597,1.323527311391434,14838569.781007355,6543198.807085732,36.139949798583984,33.10807545979818,33.14850044250488,0.5452480708675347,33.269775390625,20.180979567219953,0.5186302067197122,0.971302286522558,0,32.703826904296875,33.43147659301758,32.62297439575195,33.269775390625,6480074,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-09,1230.1400146484375,1234.7099609375,1226.8499755859375,1233.0,4522510000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,33.49211311340332,33.431474685668945,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.5384626552025756,121.39953762720576,62.824134302439866,0.22137536416127546,0.09805779795762032,0.12331756620365514,63.5127554569597,1.3040647958281788,18163052.21425709,6543198.807085732,36.139949798583984,33.52580006917318,33.57296276092529,0.5257346388457841,33.71445083618164,19.561178564097435,0.5018485699474422,0.9664764247215657,0,33.14849853515625,33.957000732421875,32.905948638916016,33.71445083618164,6174026,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-10,1233.8499755859375,1240.4000244140625,1232.5799560546875,1240.4000244140625,4547310000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,34.32082557678223,34.38146209716797,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.8378356320901005,121.39953762720576,62.824134302439866,0.369290821290825,0.15230440262426126,0.21698641866656376,63.5127554569597,1.3177549917734876,30261542.588951044,6543198.807085732,36.139949798583984,34.563374837239586,34.65433120727539,0.4636095477345073,34.92720031738281,17.461938473473086,0.44717955214453436,0.9486712613341435,1,33.67402648925781,35.12932586669922,33.63359832763672,34.92720031738281,16579419,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-13,1242.52001953125,1246.72998046875,1240.3399658203125,1240.4599609375,4361240000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,34.56337547302246,34.70486259460449,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,-0.6129011637286803,121.39953762720576,62.824134302439866,0.4229244285309548,0.20642840780559998,0.21649602072535482,63.5127554569597,1.3131423239912574,22219714.01543645,6543198.807085732,36.139949798583984,34.536425272623696,34.4522066116333,0.48446520913506264,34.1995506286621,17.999207974806403,0.46573517672191284,0.9550603665650201,0,34.96762466430664,35.331451416015625,34.07827377319336,34.19955062866211,9971899,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-14,1241.8399658203125,1246.5899658203125,1238.1700439453125,1241.5899658203125,4132350000,37.839526959086356,34.72507514953613,31.61062333998591,33.403177642822264,34.19955062866211,34.17933654785156,33.40317764282227,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.46666415027869035,121.39953762720576,62.824134302439866,0.4601254093768503,0.25716780811985007,0.20295760125700024,63.5127554569597,1.262659061416826,22581431.720037665,6543198.807085732,36.139949798583984,34.186074574788414,34.189443588256836,0.4221662969086311,34.19955062866211,15.361527802020735,0.4097375164838074,0.9347534346718173,0,33.91657638549805,34.48252487182617,33.87614822387695,34.19955062866211,5425356,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-15,1241.5799560546875,1244.25,1234.010009765625,1235.22998046875,4407340000,37.839526959086356,34.72507514953613,31.61062333998591,33.6798048602648,34.21976280212402,34.138912200927734,33.422743211382,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.4210513245855396,121.39953762720576,62.824134302439866,0.48725261680984744,0.3031847698578496,0.18406784695199785,63.5127554569597,1.227331559575948,24530363.674146514,5970796.451580446,36.139949798583984,34.17259979248047,34.189443588256836,0.40317609143202665,34.23997497558594,14.60479070213667,0.3923417471835975,0.927838131590216,0,33.91657638549805,34.52294921875,33.75487518310547,34.23997497558594,7405912,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-16,1236.3399658203125,1243.75,1232.8499755859375,1242.8699951171875,4736820000,37.839526959086356,34.72507514953613,31.61062333998591,34.43141215071474,35.068687438964844,35.23038673400879,33.50563447130415,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.8510642142522995,121.39953762720576,62.824134302439866,0.6351696240065863,0.36958174068759697,0.2655878833189893,63.5127554569597,1.2782649603149427,39500141.280940376,9956943.230891742,36.139949798583984,35.45272445678711,35.56389331817627,0.3386385074276453,35.89739990234374,12.643270966482708,0.33220322997655904,0.9018518105916423,1,34.280399322509766,36.18037414550781,34.280399322509766,35.89739990234375,21320569,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,4.17,4.83
2010-12-17,1243.6300048828125,1245.81005859375,1239.8699951171875,1243.9100341796875,4632470000,37.839526959086356,34.72507514953613,31.61062333998591,34.98301662619376,35.89739990234375,35.69527626037598,33.65918188965054,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.12499778832827141,121.39953762720576,62.824134302439866,0.7438206168358619,0.44442951591724994,0.29939110091861193,63.5127554569597,1.2331603913548073,45353540.44956413,12544908.173272856,36.139949798583984,35.76265080769857,35.79633808135986,0.3674737167862413,35.897399902343764,13.81905117320702,0.35925895761379517,0.9139333015376176,0,35.816551208496094,36.0186767578125,35.37187576293945,35.89739990234375,9365516,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,4.17,4.83
2010-12-20,1245.760009765625,1250.199951171875,1241.510009765625,1247.0799560546875,3548140000,37.839526959086356,34.72507514953613,31.61062333998591,35.382500061056575,35.89739990234375,35.695274353027344,33.87234501139025,67.23638279389539,1.767957858550247,0.0,100.0,100.0,2.288648731322343e-16,121.39953762720576,62.824134302439866,0.8204694503421521,0.5196375028022304,0.3008319475399217,63.5127554569597,1.214377476612388,48403168.79212425,13433511.197491273,36.139949798583984,35.76264953613281,35.79633712768555,0.3218362828555357,35.89739990234376,11.96921943047352,0.316309094011821,0.8944655266454697,1,35.89739990234375,36.18037414550781,35.210174560546875,35.89739990234375,7319085,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,4.17,4.83
2010-12-21,1249.4300537109375,1255.8199462890625,1249.4300537109375,1254.5999755859375,3479670000,37.839526959086356,34.72507514953613,31.61062333998591,35.82730790641405,36.139949798583984,36.362287521362305,34.13798636595405,67.23638279389539,1.767957858550247,0.0,100.0,100.0,0.3030308229460664,138.3773916037001,62.824134302439866,0.9098692953629879,0.5976838613143819,0.312185434048606,65.58971212429455,1.2229238237593547,48631309.78688272,12648392.642322749,36.139949798583984,36.369024912516274,36.37239360809326,0.32361656095698205,36.38249969482423,12.202980249394262,0.3179974636980613,0.895260136830145,0,35.978248596191406,37.029300689697266,35.695274353027344,36.38249969482422,7528782,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,4.17,4.83
2010-12-22,1254.93994140625,1259.3900146484375,1254.93994140625,1258.8399658203125,1285590000,37.839526959086356,34.72507514953613,31.61062333998591,36.2636985898517,36.56441307067871,36.62504959106445,34.447859507777224,67.23638279389539,1.767957858550247,7.14285714285714,100.0,92.85714285714286,0.5416699432238179,132.80190095905377,65.89002691729611,0.9985662447850174,0.6778603380085091,0.32070590677650834,73.43540306696299,1.2048720924166105,50459947.04627596,11759193.030258685,36.139949798583984,36.66547520955404,36.68568801879883,0.2975446053234627,36.746326446533196,11.268185210564422,0.2931735900489385,0.8833409964253789,1,36.22079849243164,37.11014938354492,36.139949798583984,36.7463264465332,7314434,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,4.17,4.83
2010-12-23,1257.530029296875,1258.5899658203125,1254.050048828125,1256.77001953125,2515020000,37.839526959086356,34.72507514953613,31.61062333998591,36.51832758728536,36.665475845336914,36.70590019226074,34.78130808572996,67.23638279389539,1.767957858550247,0.0,92.85714285714286,92.85714285714286,-0.25000147444781895,109.91921765664964,59.59052439464549,1.043779243203602,0.7510441190475277,0.2927351241560743,70.12802012509849,1.1650098711634989,48430526.035984315,9680687.137479804,36.139949798583984,36.66547520955404,36.645262718200684,0.3123616182449541,36.58462524414062,11.814398313673113,0.30730683199445635,0.890188970257205,0,36.7463264465332,37.029300689697266,36.38249969482422,36.584625244140625,5411800,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,4.15,4.81
2010-12-27,1254.6600341796875,1258.4300537109375,1251.47998046875,1257.5400390625,1992470000,37.839526959086356,34.72507514953613,31.61062333998591,36.61079158373113,36.46335029602051,36.32186317443848,35.11312147841434,67.23638279389539,1.767957858550247,14.28571428571429,85.71428571428572,71.42857142857143,-0.428568218890002,77.44110407876195,50.366717083082925,1.047958902740838,0.8104270757861898,0.23753182695464825,66.04211992708052,1.142432490665353,48578166.57268991,7997303.339614779,36.139949798583984,36.328600565592446,36.331969261169434,0.2862235596600981,36.34207534790039,10.695642258560184,0.282331443827709,0.8779779789539595,0,36.70589828491211,36.7463264465332,35.89739990234375,36.34207534790039,3100507,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,4.15,4.81
2010-12-28,1259.0999755859375,1259.9000244140625,1256.219970703125,1258.510009765625,2478450000,37.839526959086356,34.72507514953613,31.61062333998591,36.62371426596281,36.281436920166016,36.34207534790039,35.42288148532165,67.23638279389539,1.767957858550247,7.14285714285714,78.57142857142857,71.42857142857143,4.577297462644686e-16,67.08483724669385,45.82827926651982,1.02961650618429,0.8542649618658098,0.1753515443184801,67.84667209561205,1.0954801550807185,47368623.54993226,6196764.156918496,36.139949798583984,36.301649729410805,36.281436920166016,0.282888484695339,36.22079849243163,10.528816021021031,0.2791304857645729,0.8763765953701403,0,36.22079849243164,36.584625244140625,36.099525451660156,36.22079849243164,2419048,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,4.15,4.81
2010-12-29,1258.780029296875,1262.5999755859375,1258.780029296875,1259.780029296875,2214380000,37.839526959086356,34.72507514953613,31.61062333998591,36.6324101389503,36.24101257324219,36.281436920166016,35.69961168506168,67.23638279389539,1.767957858550247,0.0,71.42857142857143,71.42857142857143,0.22223037725166248,58.949594087088535,46.40896024938539,1.0067371997672083,0.8847594094460896,0.12197779032111877,64.71996930357317,1.0432189252186472,47153817.519232064,4828490.376327358,36.139949798583984,36.27470016479492,36.271331787109375,0.25600265896187635,36.261226654052734,9.491225336153637,0.25321551795301556,0.8631125055173089,0,36.18037414550781,36.463348388671875,36.099525451660156,36.261226654052734,1933457,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,4.15,4.81
