Date,"('^GSPC', 'Open')","('^GSPC', 'High')","('^GSPC', 'Low')","('^GSPC', 'Close')","('^GSPC', 'Volume')",Bollinger_Bands_Upper,Bollinger_Bands_Middle,Bollinger_Bands_Lower,DEMA,Midpoint,Midpoint_Price,T3_Moving_Average,ADX,Absolute_Price_Oscillator,Aroon_Up,Aroon_Down,Aroon_Oscillator,Balance_of_Power,CCI,Chande_Momentum_Oscillator,MACD,MACD_Signal,MACD_Histogram,Money_Flow_Index,Normalized_Average_True_Range,Chaikin_A/D_Line,Chaikin_A/D_Oscillator,Median_Price,Typical_Price,Weighted_Closing_Price,Hilbert_Dominant_Cycle_Phase,Hilbert_Phasor_Components_Inphase,Hilbert_Phasor_Components_Quadrature,Hilbert_SineWave,Hilbert_LeadSineWave,Hilbert_Trend_vs_Cycle_Mode,Open,High,Low,Close,Volume,Unemployment Rate,Industrial Production: Total Index,M2,Total Vehicle Sales,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,Employment Level,Domestic Auto Production,New One Family Houses Sold
2010-07-12,1077.22998046875,1080.780029296875,1070.449951171875,1078.75,3426990000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,9.090892791748047,9.226964473724365,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,-0.17739686517502073,50.08722836420391,2.0170368044797944,0.0,0.0,0.0,50.41899725054592,0.24964237213134766,-171521919.4511191,59502721.63932541,9.133749961853027,9.214285850524902,9.207946538925171,1.201385032975194,9.188928604125977,23.732592357876086,0.9325400692727717,0.9147179790617196,0,9.233214378356934,9.351785659790039,9.102143287658691,9.188928604125977,562878400,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
2010-07-13,1080.6500244140625,1099.4599609375,1080.6500244140625,1095.3399658203125,4640460000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,9.090892791748047,8.979106903076172,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,-0.4533623663516959,50.08722836420391,2.0170368044797944,-0.015641041291067026,-0.0031282082582134055,-0.01251283303285362,50.41899725054592,0.2595148767743792,-79544341.12624927,59502721.63932541,9.133749961853027,8.98369026184082,8.985981941223145,1.060043229031673,8.992856979370117,16.04870403376117,0.8723766149965837,0.9625215183436665,1,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,1190924000,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
2010-07-14,1095.6099853515625,1099.0799560546875,1087.6800537109375,1095.1700439453125,4521050000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,9.009463787078857,9.01428508758545,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,0.4926409952327472,50.08722836420391,2.0170368044797944,-0.025067653707559145,-0.007516097348082554,-0.01755155635947659,50.41899725054592,0.25832502695978904,-729288.22466515,59502721.63932541,9.133749961853027,9.018213589986166,9.020177841186523,1.0622333236935335,9.026070594787601,16.191027232656126,0.8734451155029437,0.961925245116986,0,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,812047600,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
2010-07-15,1094.4599609375,1098.6600341796875,1080.530029296875,1096.47998046875,4552470000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,9.003213882446289,9.004821300506592,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,0.33298815628512174,50.08722836420391,2.0170368044797944,-0.03581415994920789,-0.013175709868307621,-0.02263845008090027,50.41899725054592,0.26454159226431445,-117591739.67206155,59502721.63932541,9.133749961853027,8.99666659037272,8.992589235305786,0.9864826724027271,8.980357170104982,13.57880159024856,0.8340908891095,0.9798505428477673,1,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,824866000,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
2010-07-16,1093.8499755859375,1093.8499755859375,1063.3199462890625,1064.8800048828125,5297350000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,8.952678680419922,8.98892879486084,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,-0.5,50.08722836420391,2.0170368044797944,-0.04824159014584595,-0.02018888592381529,-0.02805270422203066,50.41899725054592,0.2623804324321676,-685076601.1148335,59502721.63932541,9.133749961853027,8.967619260152182,8.956964492797852,0.9940927517411977,8.925000190734863,13.720907696717132,0.8382646217478241,0.9783022072990567,0,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,1039858400,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
2010-07-19,1066.8499755859375,1074.699951171875,1061.1099853515625,1071.25,4089500000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,8.847856998443604,8.74071455001831,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,-0.41828992381363045,50.08722836420391,2.0170368044797944,-0.06973616482334677,-0.030098341703721585,-0.03963782311962519,50.41899725054592,0.269914471499164,-517656250.25231445,59502721.63932541,9.133749961853027,8.750714302062988,8.755714178085327,0.9368057419621272,8.770713806152344,11.928973958129212,0.8056700486002509,0.9885597525787444,0,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,1024478000,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
2010-07-20,1064.530029296875,1083.93994140625,1056.8800048828125,1083.47998046875,4713280000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,8.883392333984375,8.801964282989502,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,0.6974388826625842,50.08722836420391,2.0170368044797944,-0.06780472840860341,-0.03763961904469795,-0.030165109363905457,50.41899725054592,0.2835174887021743,388836548.0564325,59502721.63932541,9.133749961853027,8.866666475931803,8.899017572402954,0.9205309830051622,8.996070861816406,11.827237438857567,0.7959231880714805,0.9908834462320214,0,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,1074950800,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
2010-07-21,1086.6700439453125,1088.9599609375,1065.25,1069.5899658203125,4747180000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,9.03803539276123,9.270535945892334,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,-0.9730958887050152,50.08722836420391,2.0170368044797944,-0.05882359547242544,-0.04187641433024345,-0.016947181142181987,50.41899725054592,0.2970927950337154,-745796699.8824117,59502721.63932541,9.133749961853027,9.207023938496908,9.175267934799194,0.8678326721345433,9.079999923706053,10.715542135462787,0.7629295924311006,0.996604199537049,0,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706055,1185671200,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
2010-07-22,1072.1400146484375,1097.5,1072.1400146484375,1093.6700439453125,4826900000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,9.165357112884521,9.201963901519775,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,0.2857142857142857,50.08722836420391,2.0170368044797944,-0.037498499935864515,-0.04100083145136767,0.0035023315155031515,50.41899725054592,0.2905657543719531,-370161394.3625042,59502721.63932541,9.133749961853027,9.21821403503418,9.226339101791382,0.8600047427435136,9.250714302062988,10.745324454337615,0.7578456572303238,0.997218219833534,0,9.20285701751709,9.285714149475098,9.118213653564453,9.250714302062988,645318800,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
2010-07-23,1092.1700439453125,1103.72998046875,1087.8800048828125,1102.6600341796875,4524570000,9.545284626652341,9.182267808914185,8.819250991176029,9.049428367614746,9.26714277267456,9.22607135772705,9.049428367614738,20.39394068269058,0.032541366723867426,35.71428571428571,85.71428571428572,50.000000000000014,0.69511925075875,50.08722836420391,2.0170368044797944,-0.017742404133739953,-0.03634914598784213,0.018606741854102174,50.41899725054592,0.2802702763375028,48741719.031876504,59502721.63932541,9.133749961853027,9.245237986246744,9.254821300506592,0.8238622915064694,9.283571243286131,10.026690125313133,0.7337753069978333,0.9992603466235815,0,9.181785583496094,9.299285888671875,9.152856826782227,9.283571243286133,533388800,9.4,92.2549,8639.8,11.948,218.011,1724.0,139179.0,234.5,283.0
