Date,"('^GSPC', 'Open')","('^GSPC', 'High')","('^GSPC', 'Low')","('^GSPC', 'Close')","('^GSPC', 'Volume')",Bollinger_Bands_Upper,Bollinger_Bands_Middle,Bollinger_Bands_Lower,DEMA,Midpoint,Midpoint_Price,T3_Moving_Average,ADX,Absolute_Price_Oscillator,Aroon_Up,Aroon_Down,Aroon_Oscillator,Balance_of_Power,CCI,Chande_Momentum_Oscillator,MACD,MACD_Signal,MACD_Histogram,Money_Flow_Index,Normalized_Average_True_Range,Chaikin_A/D_Line,Chaikin_A/D_Oscillator,Median_Price,Typical_Price,Weighted_Closing_Price,Hilbert_Dominant_Cycle_Phase,Hilbert_Phasor_Components_Inphase,Hilbert_Phasor_Components_Quadrature,Hilbert_SineWave,Hilbert_LeadSineWave,Hilbert_Trend_vs_Cycle_Mode,Open,High,Low,Close,Volume,Domestic Auto Production,Employment Level,Unemployment Rate,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,Industrial Production: Total Index,M1,M2,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States
2010-12-01,1186.5999755859375,1207.6099853515625,1186.5999755859375,1206.0699462890625,4548110000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,32.71500015258789,32.64499855041504,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,0.2711925775062235,-104.00052206703468,-15.817203524327581,0.0,0.0,0.0,67.1851445804028,0.5900001525878906,-3627454.952962855,1020266.2020054758,32.69999885559082,32.62333297729492,32.61250019073486,0.053839870566891185,32.58000183105469,1.7557999405564617,0.05381386311368782,0.7441343198497177,0,32.41999816894531,32.939998626708984,32.349998474121094,32.58000183105469,16463900,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-02,1206.81005859375,1221.8900146484375,1206.81005859375,1221.530029296875,4970800000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,32.71500015258789,32.70000076293945,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,0.8437403142359876,-104.00052206703468,-15.817203524327581,0.02153819374888144,0.004307638749776288,0.01723055499910515,67.1851445804028,0.5707144056047712,6504056.362393701,1020266.2020054758,32.69999885559082,32.75,32.77499961853027,-0.00019797327581203757,32.84999847412109,-0.0065034218933059645,-0.00019797327451882935,0.7069667790846758,1,32.58000183105469,32.86000061035156,32.540000915527344,32.849998474121094,10807100,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-03,1219.9300537109375,1225.5699462890625,1216.8199462890625,1224.7099609375,3735780000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,32.834999084472656,32.744998931884766,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,0.25531621323290743,-104.00052206703468,-15.817203524327581,0.03577433245439465,0.01060097749069996,0.025173354963694692,67.1851445804028,0.563520606683225,10794663.332720302,1020266.2020054758,32.69999885559082,32.769999186197914,32.78249931335449,0.01338447224059259,32.81999969482422,0.43930460810740163,0.013384072619306181,0.7165074136381285,0,32.70000076293945,32.97999954223633,32.5099983215332,32.81999969482422,13443800,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-06,1223.8699951171875,1225.800048828125,1220.6700439453125,1223.1199951171875,3527370000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,32.885000228881836,32.814998626708984,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,0.0512833052936349,-104.00052206703468,-15.817203524327581,0.056890773256178306,0.019858936643795632,0.03703183661238267,67.1851445804028,0.5511262340378831,20060185.986188747,1020266.2020054758,32.69999885559082,32.859999338785805,32.88249969482422,-0.016767849871750017,32.95000076293945,-0.5525524523989301,-0.016767064139145096,0.6951512734118538,1,32.93000030517578,33.0099983215332,32.619998931884766,32.95000076293945,13383300,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-07,1227.25,1235.050048828125,1223.25,1223.75,6970630000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,33.18000030517578,33.38999938964844,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,0.33999633789062544,-104.00052206703468,-15.817203524327581,0.10948174901886176,0.037783499118808864,0.0716982499000529,67.1851445804028,0.5610456906572475,21626461.83457742,1020266.2020054758,32.69999885559082,33.39666620890299,33.39999961853027,-0.005763608954973151,33.40999984741211,-0.19256430658756435,-0.005763577044624402,0.7030195720502992,0,33.2400016784668,33.63999938964844,33.13999938964844,33.40999984741211,19578000,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-08,1225.02001953125,1228.9300537109375,1219.5,1228.280029296875,4607590000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,33.579999923706055,33.3799991607666,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,0.9459448313546787,-104.00052206703468,-15.817203524327581,0.1765603689935702,0.06553887309376114,0.11102149589980906,67.1851445804028,0.5738282612150725,35748561.83457742,1020266.2020054758,32.69999885559082,33.5033327738444,33.5649995803833,-0.010021175652226802,33.74999999999999,-0.3382260003367286,-0.010021007925376092,0.6999853535932519,1,33.04999923706055,33.75,33.0099983215332,33.75,14122100,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-09,1230.1400146484375,1234.7099609375,1226.8499755859375,1233.0,4522510000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,33.7450008392334,33.75,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,-0.388886534141482,-104.00052206703468,-15.817203524327581,0.2263051724526619,0.0976921329655413,0.1286130394871206,67.1851445804028,0.5585548575819645,35205959.39953312,1020266.2020054758,32.69999885559082,33.7466672261556,33.7450008392334,0.021477643536548022,33.7400016784668,0.7247671748165642,0.021475992340565596,0.7221295169217299,0,33.880001068115234,33.93000030517578,33.56999969482422,33.7400016784668,9768500,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-10,1233.8499755859375,1240.4000244140625,1232.5799560546875,1240.4000244140625,4547310000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,33.27000045776367,33.22500038146973,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,-0.825242862274961,-104.00052206703468,-15.817203524327581,0.1877140952505627,0.11569652542254559,0.07201756982801712,67.1851445804028,0.5922296958971199,22401161.051329914,1020266.2020054758,32.69999885559082,33.083333333333336,33.01249980926514,0.017557811211470018,32.79999923706055,0.5759553801049927,0.017556909114590586,0.719412401193367,0,33.650001525878906,33.7400016784668,32.709999084472656,32.79999923706055,15516400,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-13,1242.52001953125,1246.72998046875,1240.3399658203125,1240.4599609375,4361240000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,32.69999885559082,32.795000076293945,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,-0.756101191860735,-104.00052206703468,-15.817203524327581,0.13938525202012642,0.12043427074206177,0.018950981278064646,67.1851445804028,0.5792132781481906,12653930.99708676,1020266.2020054758,32.69999885559082,32.72999954223633,32.69749927520752,0.005303783566930368,32.599998474121094,0.17290495747111362,0.0053037587009538666,0.7108471594537352,0,32.90999984741211,33.0,32.59000015258789,32.599998474121094,10247000,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-14,1241.8399658203125,1246.5899658203125,1238.1700439453125,1241.5899658203125,4132350000,33.606767689380526,32.74099998474121,31.87523228010189,33.02999992370606,32.69999885559082,32.704999923706055,33.02999992370604,22.337395287337078,-0.1703205108642578,78.57142857142857,42.85714285714286,-35.71428571428571,0.2580569740970905,-104.00052206703468,-15.817203524327581,0.11588681460090555,0.11952477951383053,-0.003637964912924979,67.1851445804028,0.5599838563726781,18364099.91236394,1020266.2020054758,32.69999885559082,32.73666636149088,32.7524995803833,-0.004010795100825113,32.79999923706055,-0.13155478166549786,-0.004010784347573011,0.7042650409555195,1,32.720001220703125,32.86000061035156,32.54999923706055,32.79999923706055,9316700,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
