Date,"('^GSPC', 'Open')","('^GSPC', 'High')","('^GSPC', 'Low')","('^GSPC', 'Close')","('^GSPC', 'Volume')",Bollinger_Bands_Upper,Bollinger_Bands_Middle,Bollinger_Bands_Lower,DEMA,Midpoint,Midpoint_Price,T3_Moving_Average,ADX,Absolute_Price_Oscillator,Aroon_Up,Aroon_Down,Aroon_Oscillator,Balance_of_Power,CCI,Chande_Momentum_Oscillator,MACD,MACD_Signal,MACD_Histogram,Money_Flow_Index,Normalized_Average_True_Range,Chaikin_A/D_Line,Chaikin_A/D_Oscillator,Median_Price,Typical_Price,Weighted_Closing_Price,Hilbert_Dominant_Cycle_Phase,Hilbert_Phasor_Components_Inphase,Hilbert_Phasor_Components_Quadrature,Hilbert_SineWave,Hilbert_LeadSineWave,Hilbert_Trend_vs_Cycle_Mode,Open,High,Low,Close,Volume,Domestic Auto Production,Employment Level,Unemployment Rate,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,Industrial Production: Total Index,M1,M2,15-Year Fixed Rate Mortgage Average in the United States,30-Year Fixed Rate Mortgage Average in the United States
2010-12-01,1186.5999755859375,1207.6099853515625,1186.5999755859375,1206.0699462890625,4548110000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,7.6499998569488525,7.425000190734863,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,-0.2857139613353244,81.95592898248526,33.36390797996681,0.0,0.0,0.0,81.4602367071206,0.21000003814697266,-9622887.400148047,-3869688.652452834,8.09499979019165,7.413333415985107,7.4075000286102295,0.0822525907060149,7.389999866485597,0.6092211473304142,0.08215987557953884,0.7628119731508028,0,7.449999809265137,7.53000020980835,7.320000171661377,7.389999866485596,28868400,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-02,1206.81005859375,1221.8900146484375,1206.81005859375,1221.530029296875,4970800000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,7.6499998569488525,7.664999961853027,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,0.9591836933293374,81.95592898248526,33.36390797996681,0.04148147995995011,0.008296295991990022,0.03318518396796009,81.4602367071206,0.23214289120265416,37562012.59985195,-3869688.652452834,8.09499979019165,7.746666590372722,7.787499904632568,-0.09249463228274908,7.90999984741211,-0.7337261268149121,-0.0923628027954098,0.6387738327179254,1,7.440000057220459,7.909999847412109,7.420000076293945,7.909999847412109,47184900,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-03,1219.9300537109375,1225.5699462890625,1216.8199462890625,1224.7099609375,3735780000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,7.914999961853027,7.859999895095825,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,0.499999006590281,81.95592898248526,33.36390797996681,0.07430623060906072,0.021498282915404163,0.05280794769365656,81.4602367071206,0.2327041309707019,52449192.17793097,-3869688.652452834,8.09499979019165,7.879999955495198,7.889999985694885,-0.048239941338334265,7.920000076293946,-0.3823569783844539,-0.0482212337187361,0.6721866281202301,0,7.800000190734863,7.980000019073486,7.739999771118164,7.920000076293945,29774300,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-06,1223.8699951171875,1225.800048828125,1220.6700439453125,1223.1199951171875,3527370000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,7.940000057220459,7.920000076293945,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,0.37500099341169457,81.95592898248526,33.36390797996681,0.10236771333827388,0.037672168999978106,0.06469554433829577,81.4602367071206,0.23322524812409204,61252492.17793097,-3869688.652452834,8.09499979019165,7.933333396911621,7.940000057220459,-0.10980226258565778,7.960000038146974,-0.8775556128642158,-0.10958175638350554,0.6253624296562958,1,7.869999885559082,8.039999961853027,7.800000190734863,7.960000038146973,26409900,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-07,1227.25,1235.050048828125,1223.25,1223.75,6970630000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,7.940000057220459,8.085000038146973,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,-0.4878045943858795,81.95592898248526,33.36390797996681,0.11999574172943106,0.0541368835458687,0.06585885818356235,81.4602367071206,0.24585200521609327,31917741.70109364,-3869688.652452834,8.09499979019165,8.03000005086263,8.002500057220459,-0.0904885257434994,7.920000076293946,-0.7186316290985789,-0.09036508700295261,0.6403160337823675,0,8.119999885559082,8.289999961853027,7.880000114440918,7.920000076293945,36446200,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-08,1225.02001953125,1228.9300537109375,1219.5,1228.280029296875,4607590000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,7.930000066757202,7.8349997997283936,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,0.21739211560190416,81.95592898248526,33.36390797996681,0.13403484231801333,0.07011647530029763,0.0639183670177157,81.4602367071206,0.24471972049162133,55731706.82087305,-3869688.652452834,8.09499979019165,7.869999885559082,7.887499928474426,-0.14838832510430064,7.94000005722046,-1.1869278170657869,-0.14784436155714983,0.5947943791357254,1,7.889999866485596,7.949999809265137,7.71999979019165,7.940000057220459,26081900,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.81,4.46
2010-12-09,1230.1400146484375,1234.7099609375,1226.8499755859375,1233.0,4522510000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,8.06499981880188,8.21500015258789,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,-0.6086983563597754,81.95592898248526,33.36390797996681,0.16344965696515779,0.08878311163326966,0.07466654533188813,81.4602367071206,0.2550968737769052,49197261.64896255,-3869688.652452834,8.09499979019165,8.206666628519693,8.202499866485596,-0.1331786496913984,8.1899995803833,-1.0972277813531,-0.13278531032050395,0.6069518325409144,1,8.329999923706055,8.329999923706055,8.100000381469727,8.1899995803833,30057700,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-10,1233.8499755859375,1240.4000244140625,1232.5799560546875,1240.4000244140625,4547310000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,8.21999979019165,8.194999694824219,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,0.200000762939454,81.95592898248526,33.36390797996681,0.18941913602319804,0.10891031651125535,0.08050881951194269,81.4602367071206,0.2547328113642691,62877289.55423599,-3869688.652452834,8.09499979019165,8.213333129882812,8.22249984741211,-0.13223989033215838,8.250000000000002,-1.0973833549474277,-0.13185480546784936,0.6076976333043934,1,8.199999809265137,8.319999694824219,8.069999694824219,8.25,31090800,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-13,1242.52001953125,1246.72998046875,1240.3399658203125,1240.4599609375,4361240000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,8.195000171661377,8.260000228881836,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,-0.9999999999999991,81.95592898248526,33.36390797996681,0.19883206995455094,0.1268946671999145,0.07193740275463645,81.4602367071206,0.2536804513466902,34794589.55423599,-3869688.652452834,8.09499979019165,8.220000267028809,8.200000286102295,-0.11638632420867163,8.140000343322754,-0.9516857118450958,-0.11612374492528349,0.6202111421248809,0,8.380000114440918,8.380000114440918,8.140000343322754,8.140000343322754,28082700,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
2010-12-14,1241.8399658203125,1246.5899658203125,1238.1700439453125,1241.5899658203125,4132350000,8.404289962550612,7.983500003814697,7.5627100450787825,7.96899995803833,8.105000019073486,8.09499979019165,7.968999958038339,31.731599005219195,0.06500001137073141,0.0,57.14285714285714,57.14285714285714,-0.4210531599315349,81.95592898248526,33.36390797996681,0.1983568858900071,0.141187110937933,0.05716977495207409,81.4602367071206,0.24913181770644813,27962258.928172514,-3869688.652452834,8.09499979019165,8.086666425069174,8.082499742507935,-0.13511894190814175,8.069999694824217,-1.0970945592554318,-0.13470816975014757,0.6054086658454249,0,8.149999618530273,8.1899995803833,8.0,8.069999694824219,25962700,203.9,139301.0,9.3,219.179,93.5916,1836.7,8822.9,3.96,4.61
