Date,"('^GSPC', 'Open')","('^GSPC', 'High')","('^GSPC', 'Low')","('^GSPC', 'Close')","('^GSPC', 'Volume')",Bollinger_Bands_Upper,Bollinger_Bands_Middle,Bollinger_Bands_Lower,DEMA,Midpoint,Midpoint_Price,T3_Moving_Average,ADX,Absolute_Price_Oscillator,Aroon_Up,Aroon_Down,Aroon_Oscillator,Balance_of_Power,CCI,Chande_Momentum_Oscillator,MACD,MACD_Signal,MACD_Histogram,Money_Flow_Index,Normalized_Average_True_Range,Chaikin_A/D_Line,Chaikin_A/D_Oscillator,Median_Price,Typical_Price,Weighted_Closing_Price,Hilbert_Dominant_Cycle_Phase,Hilbert_Phasor_Components_Inphase,Hilbert_Phasor_Components_Quadrature,Hilbert_SineWave,Hilbert_LeadSineWave,Hilbert_Trend_vs_Cycle_Mode,Open,High,Low,Close,Volume,Unemployment Rate,Total Vehicle Sales,M2,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,Employment Level,Industrial Production: Total Index,US_Manufacturing_PMI,All-Transactions House Price Index for the United States
2010-02-17,1096.1400146484375,1101.030029296875,1094.719970703125,1099.510009765625,4259230000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,17.350000381469727,17.19499969482422,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,0.6727297317917316,85.36695365027357,23.081932065577472,0.0,0.0,0.0,63.7392641952454,0.5499992370605469,732438.621435854,1843796.4667534996,17.90999984741211,17.239999771118164,17.262499809265137,0.31904502676910657,17.32999992370605,5.724617017491554,0.3136599229015851,0.8932139701902521,0,16.959999084472656,17.469999313354492,16.920000076293945,17.329999923706055,1492000,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-18,1099.030029296875,1108.239990234375,1097.47998046875,1106.75,3878620000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,17.350000381469727,17.38499927520752,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,0.23529939750249768,85.36695365027357,23.081932065577472,0.003190956224404573,0.0006381912448809147,0.0025527649795236583,63.7392641952454,0.5228564398629325,558827.3916453257,1843796.4667534996,17.90999984741211,17.37999979654948,17.37750005722046,0.2515003434052782,17.3700008392334,4.463060173833127,0.2488573816144848,0.8608300432343682,0,17.329999923706055,17.469999313354492,17.299999237060547,17.3700008392334,983900,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-19,1105.489990234375,1112.4200439453125,1100.800048828125,1109.1700439453125,3944280000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,17.36500072479248,17.410000801086426,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,-0.11537981880203854,85.36695365027357,23.081932065577472,0.004856889922756125,0.0014819309804559567,0.003374958942300168,63.7392641952454,0.5040809962214257,304865.10796414607,1843796.4667534996,17.90999984741211,17.393334070841473,17.385000705718994,0.23504281048419065,17.360000610351566,4.157181443024936,0.23288461910886882,0.8523387298073298,0,17.389999389648438,17.540000915527344,17.280000686645508,17.360000610351562,660300,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-22,1110.0,1112.2900390625,1105.3800048828125,1108.010009765625,3814440000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,17.28499984741211,17.234999656677246,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,-0.5172484099892786,85.36695365027357,23.081932065577472,-0.005859174228962871,1.3709938572191091e-05,-0.005872884167535062,63.7392641952454,0.48878942564694605,174240.98189454735,1843796.4667534996,17.90999984741211,17.22666613260905,17.22249937057495,0.2108674780908502,17.209999084472656,3.6837916935778225,0.20930824169545498,0.8394474396506495,0,17.360000610351562,17.3799991607666,17.09000015258789,17.209999084472656,757600,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-23,1107.489990234375,1108.5799560546875,1092.1800537109375,1094.5999755859375,4521050000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,17.209999084472656,17.125,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,0.10256171994209533,85.36695365027357,23.081932065577472,-0.014188179769725195,-0.002826668003087286,-0.011361511766637909,63.7392641952454,0.4817329945041955,572865.5172832558,1843796.4667534996,17.90999984741211,17.15333302815755,17.167499542236328,0.18189776042571287,17.209999084472656,3.165449062887823,0.1808963495434328,0.8233540864144708,0,17.170000076293945,17.31999969482422,16.93000030517578,17.209999084472656,914500,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-24,1095.8900146484375,1106.4200439453125,1095.5,1105.239990234375,4168360000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,17.389999389648438,17.40000057220459,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,0.724998211858952,85.36695365027357,23.081932065577472,0.008165932153957556,-0.0006281479716783178,0.008794080125635874,63.7392641952454,0.475894896220344,1538376.4549844216,1843796.4667534996,17.90999984741211,17.456666946411133,17.485000133514404,0.1568697225048716,17.56999969482422,2.7790340532364954,0.15622713576328118,0.8088935944473397,1,17.280000686645508,17.600000381469727,17.200000762939453,17.56999969482422,1135900,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-25,1101.239990234375,1103.5,1086.02001953125,1102.93994140625,4521130000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,17.604999542236328,17.394999504089355,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,0.6862712098942735,85.36695365027357,23.081932065577472,0.031170799690926287,0.005731641560842604,0.025439158130083683,63.7392641952454,0.47833099141045055,2779420.4163587596,1843796.4667534996,17.90999984741211,17.47666613260905,17.517499446868896,0.16358233743235476,17.639999389648438,2.9116095436521463,0.16285375802603835,0.8128220567417968,0,17.290000915527344,17.649999618530273,17.139999389648438,17.639999389648438,1291700,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-26,1103.0999755859375,1107.239990234375,1097.56005859375,1104.489990234375,3945190000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,17.524999618530273,17.489999771118164,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,-0.785715258855585,85.36695365027357,23.081932065577472,0.030491791688891823,0.010683671586452448,0.019808120102439375,63.7392641952454,0.46487870689389776,2327076.018538596,1843796.4667534996,17.90999984741211,17.463333129882812,17.449999809265137,0.14108855724703723,17.409999847412106,2.472781288045987,0.14062093855388838,0.7995146401713965,0,17.6299991607666,17.6299991607666,17.350000381469727,17.40999984741211,791600,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-03-01,1105.3599853515625,1116.1099853515625,1105.3599853515625,1115.7099609375,3847640000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,17.65999984741211,17.6850004196167,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,0.8823540411463539,85.36695365027357,23.081932065577472,0.06949836044298152,0.022446609357758267,0.047051751085223255,63.7392641952454,0.4695302768761556,3296426.059490475,1843796.4667534996,17.90999984741211,17.760000228881836,17.797500133514404,0.11447455862527675,17.909999847412106,2.0592422572844287,0.1142247018564411,0.7832477860234576,1,17.459999084472656,17.940000534057617,17.43000030517578,17.90999984741211,1098600,9.9,11.772,8523.7,217.631,1711.9,138751.0,90.1356,400659.0,326.15
2010-03-02,1117.010009765625,1123.4599609375,1116.510009765625,1118.31005859375,4134680000,18.47287263697175,17.772500038146973,17.072127439322195,17.529999923706054,18.100000381469727,18.109999656677246,17.52999992370607,21.942016789901178,0.15096152134430696,0.0,71.42857142857143,71.42857142857143,0.7321466888736758,85.36695365027357,23.081932065577472,0.12958053386984503,0.04387339426017563,0.0857071396096694,63.7392641952454,0.4759923618094576,4302505.483606878,1843796.4667534996,17.90999984741211,18.170000076293945,18.200000286102295,0.1250484584826762,18.290000915527344,2.2991328682447567,0.12472281363229554,0.7897777732198027,1,17.8799991607666,18.389999389648438,17.829999923706055,18.290000915527344,1565000,9.9,11.772,8523.7,217.631,1711.9,138751.0,90.1356,400659.0,326.15
