Date,"('^GSPC', 'Open')","('^GSPC', 'High')","('^GSPC', 'Low')","('^GSPC', 'Close')","('^GSPC', 'Volume')",Bollinger_Bands_Upper,Bollinger_Bands_Middle,Bollinger_Bands_Lower,DEMA,Midpoint,Midpoint_Price,T3_Moving_Average,ADX,Absolute_Price_Oscillator,Aroon_Up,Aroon_Down,Aroon_Oscillator,Balance_of_Power,CCI,Chande_Momentum_Oscillator,MACD,MACD_Signal,MACD_Histogram,Money_Flow_Index,Normalized_Average_True_Range,Chaikin_A/D_Line,Chaikin_A/D_Oscillator,Median_Price,Typical_Price,Weighted_Closing_Price,Hilbert_Dominant_Cycle_Phase,Hilbert_Phasor_Components_Inphase,Hilbert_Phasor_Components_Quadrature,Hilbert_SineWave,Hilbert_LeadSineWave,Hilbert_Trend_vs_Cycle_Mode,Open,High,Low,Close,Volume,Unemployment Rate,Total Vehicle Sales,M2,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,M1,Employment Level,Industrial Production: Total Index,US_Manufacturing_PMI,All-Transactions House Price Index for the United States
2010-02-17,1096.1400146484375,1101.030029296875,1094.719970703125,1099.510009765625,4259230000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.77999973297119,28.505000114440918,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,0.20689541774366538,29.57384857563117,11.003347604963402,0.0,0.0,0.0,48.869000882870786,0.28999900817871094,26896976.47441842,13347861.605964325,28.994999885559082,28.53333346048991,28.547500133514404,0.11230757542708875,28.590000152587894,3.2244416298967793,0.11207163518952014,0.7818987136898017,0,28.530000686645508,28.649999618530273,28.360000610351562,28.59000015258789,45882900,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-18,1099.030029296875,1108.239990234375,1097.47998046875,1106.75,3878620000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.77999973297119,28.770000457763672,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,0.7307669735539013,29.57384857563117,11.003347604963402,0.030313323365998457,0.006062664673199692,0.024250658692798764,48.869000882870786,0.30642768314906527,59863297.27917212,13347861.605964325,28.994999885559082,28.836666742960613,28.869999885559082,0.07467389236511679,28.969999313354496,2.1673325951722067,0.0746045124072552,0.7578895728071591,1,28.59000015258789,29.030000686645508,28.510000228881836,28.969999313354492,42856500,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-19,1105.489990234375,1112.4200439453125,1100.800048828125,1109.1700439453125,3944280000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.869999885559082,28.80500030517578,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,-0.08695868508782018,29.57384857563117,11.003347604963402,0.0377633024988846,0.012402792238336674,0.025360510260547926,48.869000882870786,0.3045399043024803,46334520.638434395,13347861.605964325,28.994999885559082,28.793333689371746,28.787500381469727,0.08677070571206506,28.770000457763675,2.502677413731323,0.08666186167452113,0.7657256826099892,0,28.790000915527344,28.920000076293945,28.690000534057617,28.770000457763672,44451800,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-22,1110.0,1112.2900390625,1105.3800048828125,1108.010009765625,3814440000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.75,28.795000076293945,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,-0.3793112520059975,29.57384857563117,11.003347604963402,0.03997887348686646,0.017918008488042633,0.02206086499882383,48.869000882870786,0.30350140510425627,29879530.492160946,13347861.605964325,28.994999885559082,28.773333231608074,28.762499809265137,0.07437298274719815,28.72999954223633,2.1406841675669472,0.07430443799112425,0.7576932302209578,1,28.84000015258789,28.940000534057617,28.649999618530273,28.729999542236328,36707100,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-23,1107.489990234375,1108.5799560546875,1092.1800537109375,1094.5999755859375,4521050000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.52999973297119,28.460000038146973,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,-0.47297363476324356,29.57384857563117,11.003347604963402,0.009350318526468726,0.016204470495727853,-0.006854151969259127,48.869000882870786,0.3346798598195354,11515708.646310847,13347861.605964325,28.994999885559082,28.416666666666668,28.394999980926514,0.07545300892563477,28.32999992370606,2.141649529189628,0.07538143500401173,0.7583976250173633,0,28.68000030517578,28.829999923706055,28.09000015258789,28.329999923706055,52266200,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-24,1095.8900146484375,1106.4200439453125,1095.5,1105.239990234375,4168360000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.479999542236328,28.585000038146973,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,0.268288371270801,29.57384857563117,11.003347604963402,0.009178594166012743,0.014799295229784832,-0.005620701063772089,48.869000882870786,0.3436313692482321,20990924.810788725,13347861.605964325,28.994999885559082,28.599999745686848,28.607499599456787,0.051865199529756136,28.629999160766605,1.486233513577198,0.051841949768595096,0.74281373035455,1,28.520000457763672,28.790000915527344,28.3799991607666,28.6299991607666,43165900,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-25,1101.239990234375,1103.5,1086.02001953125,1102.93994140625,4521130000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.614999771118164,28.335000038146973,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,0.5238101004841043,29.57384857563117,11.003347604963402,0.0065463879093101696,0.0131487137656899,-0.00660232585637973,48.869000882870786,0.36408621149954423,61990570.63959336,13347861.605964325,28.994999885559082,28.423333485921223,28.46750020980835,0.06485944235770519,28.600000381469723,1.857585604699549,0.06481397737480768,0.7514503956673405,0,28.270000457763672,28.649999618530273,28.020000457763672,28.600000381469727,48735300,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-02-26,1103.0999755859375,1107.239990234375,1097.56005859375,1104.489990234375,3945190000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.635000228881836,28.68000030517578,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,0.058824849375624745,29.57384857563117,11.003347604963402,0.009993536578399187,0.012517678328231757,-0.00252414174983257,48.869000882870786,0.3623657787201404,59615776.1753898,13347861.605964325,28.994999885559082,28.676666895548504,28.675000190734863,0.04393624640056208,28.67000007629395,1.2604633555804776,0.04392211205564825,0.7374820169940657,1,28.649999618530273,28.850000381469727,28.510000228881836,28.670000076293945,40370600,9.8,10.315,8527.6,216.741,1699.8,138581.0,89.5046,394215.0,326.15
2010-03-01,1105.3599853515625,1116.1099853515625,1105.3599853515625,1115.7099609375,3847640000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.84500026702881,28.789999961853027,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,0.4807705709957492,29.57384857563117,11.003347604963402,0.04050066597679347,0.018114275857944104,0.022386390118849367,48.869000882870786,0.37362526241263316,98366898.52187532,13347861.605964325,28.994999885559082,28.866666793823242,28.90500020980835,0.06183716348564905,29.020000457763675,1.796805325607248,0.06179776183685254,0.749452898630618,0,28.770000457763672,29.049999237060547,28.530000686645508,29.020000457763672,43805400,9.9,11.772,8523.7,217.631,1711.9,138751.0,90.1356,400659.0,326.15
2010-03-02,1117.010009765625,1123.4599609375,1116.510009765625,1118.31005859375,4134680000,29.40082201963734,28.7979998588562,28.195177698075064,28.676999855041505,28.739999771118164,28.769999504089355,28.676999855041487,41.24975011519004,0.4064104129106596,42.85714285714286,64.28571428571428,21.428571428571416,-0.5849067467993412,29.57384857563117,11.003347604963402,0.019268242810138503,0.018345069248382983,0.0009231735617555199,48.869000882870786,0.4226519912361867,43898101.12360813,13347861.605964325,28.994999885559082,28.66666603088379,28.614999294281006,0.06055014561434747,28.45999908447266,1.72536618590664,0.06051315302666919,0.7486001981158152,0,29.079999923706055,29.299999237060547,28.239999771118164,28.459999084472656,93123900,9.9,11.772,8523.7,217.631,1711.9,138751.0,90.1356,400659.0,326.15
